Index,Head.pos.x,Head.pos.y,Head.pos.z,Head.rot.x,Head.rot.y,Head.rot.z,Head.rot.w,LeftHand.pos.x,LeftHand.pos.y,LeftHand.pos.z,LeftHand.rot.x,LeftHand.rot.y,LeftHand.rot.z,LeftHand.rot.w,RightHand.pos.x,RightHand.pos.y,RightHand.pos.z,RightHand.rot.x,RightHand.rot.y,RightHand.rot.z,RightHand.rot.w,
0.37836,0.04217,1.46957,0.43818,-0.20358,-0.27215,0.09801,-0.93535,-0.19498,0.92847,0.56919,0.02057,-0.16716,0.13506,-0.97642,0.11510,1.19918,0.53906,0.49091,0.09842,-0.07380,-0.86248
0.38405,0.04227,1.46959,0.43811,-0.20384,-0.27197,0.09805,-0.93534,-0.19513,0.93037,0.56920,0.02306,-0.16786,0.13595,-0.97612,0.11613,1.19439,0.54099,0.48565,0.09565,-0.07526,-0.86564
0.38919,0.04234,1.46958,0.43803,-0.20402,-0.27183,0.09817,-0.93533,-0.19504,0.93384,0.56972,0.02808,-0.16873,0.13453,-0.97603,0.11700,1.19065,0.54243,0.48192,0.09342,-0.07616,-0.86789
0.39508,0.04242,1.46960,0.43797,-0.20418,-0.27169,0.09832,-0.93532,-0.19525,0.93532,0.56971,0.02992,-0.16907,0.13557,-0.97578,0.11835,1.18701,0.54431,0.47819,0.09131,-0.07714,-0.87009
0.40085,0.04249,1.46962,0.43791,-0.20431,-0.27164,0.09857,-0.93528,-0.19475,0.94010,0.57023,0.03778,-0.16984,0.13377,-0.97562,0.11921,1.18074,0.54662,0.47044,0.08929,-0.07983,-0.87427
0.40591,0.04254,1.46963,0.43785,-0.20434,-0.27164,0.09882,-0.93525,-0.19468,0.94495,0.57106,0.04587,-0.16968,0.13147,-0.97561,0.11993,1.17587,0.54832,0.46483,0.08768,-0.08167,-0.87725
0.41185,0.04258,1.46966,0.43778,-0.20436,-0.27170,0.09916,-0.93519,-0.19478,0.94917,0.57174,0.05237,-0.16917,0.13078,-0.97547,0.12089,1.16961,0.55066,0.45652,0.08634,-0.08463,-0.88146
0.41933,0.04259,1.46968,0.43773,-0.20433,-0.27181,0.09964,-0.93512,-0.19493,0.95637,0.57304,0.06424,-0.16764,0.12862,-0.97531,0.12180,1.16079,0.55341,0.44523,0.08483,-0.08809,-0.88703
0.42507,0.04259,1.46971,0.43765,-0.20427,-0.27194,0.09999,-0.93505,-0.19513,0.96234,0.57428,0.07418,-0.16530,0.12773,-0.97512,0.12247,1.15440,0.55533,0.43694,0.08385,-0.09036,-0.89100
0.43039,0.04260,1.46974,0.43757,-0.20423,-0.27201,0.10030,-0.93501,-0.19533,0.96787,0.57525,0.08330,-0.16352,0.12696,-0.97478,0.12316,1.14740,0.55757,0.42618,0.08373,-0.09274,-0.89597
0.43575,0.04260,1.46977,0.43749,-0.20417,-0.27215,0.10058,-0.93495,-0.19510,0.97346,0.57569,0.09286,-0.16167,0.12707,-0.97421,0.12374,1.14050,0.55949,0.41643,0.08351,-0.09470,-0.90036
0.44174,0.04257,1.46981,0.43739,-0.20408,-0.27228,0.10086,-0.93490,-0.19543,0.98079,0.57701,0.10472,-0.15816,0.12739,-0.97355,0.12418,1.13209,0.56164,0.40349,0.08458,-0.09646,-0.90595
0.44784,0.04253,1.46984,0.43728,-0.20398,-0.27243,0.10115,-0.93485,-0.19570,0.98771,0.57788,0.11568,-0.15546,0.12758,-0.97272,0.12503,1.12430,0.56382,0.39157,0.08506,-0.09833,-0.91092
